utterance_id,movie_title,language,sex,age,race,covered_face,multiple_faces,aggregated_emotions,transcript,movie_type,duration,split
mhk44spn8s_27,Interview: Rachelle Lefevre,EN,female,adult,hispanic,no,no,happiness|surprise,From under the sun from death to food kind of crazy,interview,00:00:04.10,train
mhk44spn8s_4,Interview: Rachelle Lefevre,EN,female,adult,white,no,no,happiness,Whenever i watch anything on tv i was like i wanna be that okay so if i was watching you know like shark week or whatever you know i wanna be a marine biologist and if i was watching,interview,00:00:10.01,train
mhk44spn8s_5,Interview: Rachelle Lefevre,EN,female,adult,white,no,no,happiness,What i wanted to be was on tv.,interview,00:00:02.00,train
mhk44spn8s_6,Interview: Rachelle Lefevre,EN,female,adult,white,no,no,neutral,See it's really been an ongoing journey,interview,00:00:01.83,train
mhk44spn8s_7,Interview: Rachelle Lefevre,EN,female,adult,white,no,no,happiness,On me and then i used to watch every episode of degrassi,interview,00:00:05.00,train
mhpjakp5uw_10,Choose Life,EN,female,adult,white,no,no,anger,That doesn't matter if you've got the truthful and sincere john cabot,monologue,00:00:04.20,train
mhpjakp5uw_12,Choose Life,EN,female,adult,white,no,no,sadness,You have to mix with your friends again,monologue,00:00:02.20,valid
mhpjakp5uw_14,Choose Life,EN,female,adult,white,no,no,sadness,I could offer you a million reasons,monologue,00:00:05.00,test
mhpjakp5uw_15,Choose Life,EN,female,adult,white,no,no,neutral,"I'm going to change, i'm going to be just like you.",monologue,00:00:05.44,train
mhpjakp5uw_16,Choose Life,EN,female,adult,white,no,no,neutral,Clearing got us looking ahead,monologue,00:00:04.12,train
mhpjakp5uw_5,Choose Life,EN,female,adult,white,no,no,neutral,There are no reasons,monologue,00:00:02.16,train
mhpjakp5uw_8,Choose Life,EN,female,adult,white,no,no,anger, you are suddenly obliged to her but all sorts of other things you've got,monologue,00:00:05.28,train
mhpjakp5uw_9,Choose Life,EN,female,adult,white,no,no,anger,Fucking football team that never wins but you,monologue,00:00:03.00,train
miolx0dlhy_0,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,anger,"The lord, simply look on while the prosecution attempt to exert that influence",movie,00:00:07.00,train
miolx0dlhy_1,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,anger|disgust,It is sickening that the jury allowed by this court to be so played by the prosecution,movie,00:00:09.00,valid
miolx0dlhy_10,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,fear|sadness,One of them my own husband i fear what happens next,movie,00:00:08.00,train
miolx0dlhy_11,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,male,adult,white,no,no,neutral,How do you find the prisoner? guilty or not?,movie,00:00:06.52,train
miolx0dlhy_2,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,anger,Pollute judgment and aimed to destroy the innocence of mr. frost,movie,00:00:04.76,train
miolx0dlhy_3,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,disgust,These men bend the truth spin a web of falsehoods and exaggerate the facts to their own ends,movie,00:00:11.00,train
miolx0dlhy_5,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,anger,How can you say that his words and not suspicious when we have witness testimony that he cannot have met frost,movie,00:00:07.04,train
miolx0dlhy_6,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,anger,This trial has being a fuss from its beginning,movie,00:00:03.24,valid
miolx0dlhy_7,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,anger,To its core with links between magistrates and witnesses in evidence,movie,00:00:06.00,train
miolx0dlhy_8,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,anger|disgust,This court has sat by and allowed blatant manipulation of witnesses outright  lies and grave exaggerations to polute,movie,00:00:10.00,train
miolx0dlhy_9,"Dramatisation of the trial of the Chartists at Shire Hall, Monmouth, including background information 5 of 7",EN,female,adult,white,no,no,sadness,With eleven others standing trial forthwith,movie,00:00:06.00,test
mol8x9885b_0,Interview: Edward James Olmos and Danny Pino (2021),EN,female,adult,asian,no,no,happiness,I'd like to welcome our returing guest ,interview,00:00:02.20,valid
mol8x9885b_10,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,happiness,It's all of them,interview,00:00:02.06,train
mol8x9885b_11,Interview: Edward James Olmos and Danny Pino (2021),EN,female,adult,asian,no,no,happiness,Danny you might laugh at this,interview,00:00:01.56,valid
mol8x9885b_12,Interview: Edward James Olmos and Danny Pino (2021),EN,female,adult,asian,no,no,happiness,Now moving forward to mayans mc on fx,interview,00:00:04.63,train
mol8x9885b_13,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,neutral,That puts a lot of pressure on the cast if puts,interview,00:00:04.00,train
mol8x9885b_14,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,neutral,It's very dark,interview,00:00:01.53,train
mol8x9885b_15,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,neutral,Cole you'll see when you see it,interview,00:00:03.00,train
mol8x9885b_17,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,neutral,He put out a lookbook even before the scripts came out,interview,00:00:03.77,test
mol8x9885b_3,Interview: Edward James Olmos and Danny Pino (2021),EN,female,adult,asian,no,no,happiness,What about you mr. almost what started your career in acting,interview,00:00:03.70,train
mol8x9885b_4,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,happiness,Rock and roll music,interview,00:00:01.03,test
mol8x9885b_8,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,happiness,Had a fantastic time i really do consider you know the people on svu family still,interview,00:00:07.00,train
mol8x9885b_9,Interview: Edward James Olmos and Danny Pino (2021),EN,male,adult,white,no,no,neutral,Danny just said there's no way that you don't build a family unit every time you go into work with a group of people.,interview,00:00:06.00,train
mqiig3mr3l_4,"EXCLUSIVE ON VIMEO: Love Is The Answer | ""Why Do I Love Black People?"" Vol. 1, Ep.2 (HD 4K2160p)",EN,female,adult,black,no,no,happiness,Everything came from us you know people work so hard,interview,00:00:03.57,train
mszn1ea8a4_1,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,happiness,You know that's just that gonna just put sit up,interview,00:00:02.00,test
mszn1ea8a4_11,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,happiness,I think we're pretty lucky laura flanders,interview,00:00:01.56,test
mszn1ea8a4_14,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,female,adult,white,no,no,neutral,We don't hear about those,interview,00:00:01.73,train
mszn1ea8a4_15,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,female,adult,white,no,no,happiness,Well that wasn't his introduction that's my introduction,interview,00:00:02.70,train
mszn1ea8a4_16,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,female,adult,white,no,no,happiness|surprise,But she opposed them all the way,interview,00:00:01.73,valid
mszn1ea8a4_2,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,surprise,Kind of wow we're still here,interview,00:00:01.30,train
mszn1ea8a4_3,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,disgust,I didn't really like or appreciate politicians at all,interview,00:00:05.00,train
mszn1ea8a4_4,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,surprise,Is like why,interview,00:00:01.46,train
mszn1ea8a4_6,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,happiness,She came around i'm glad about that,interview,00:00:01.86,train
mszn1ea8a4_7,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,neutral,That side to help pull her over,interview,00:00:02.00,valid
mszn1ea8a4_9,What's Missing from the Debates - Rep Keith Ellison & Phyllis Bennis,EN,male,adult,other,no,no,happiness,"Actually, donald trump is more inclusive than ted cruz",interview,00:00:03.23,train
muicpcvr7t_0,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,neutral,"Because we are always categorized as arabs and we are not, we are north-african",debate,00:00:04.56,valid
muicpcvr7t_11,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,neutral,We want to be an islamic state and so on and then and then they come to say oh we are not we are against this and that and so on.,debate,00:00:09.66,train
muicpcvr7t_14,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,sadness,And i don't see islam as a as a,debate,00:00:03.30,train
muicpcvr7t_16,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,sadness,What they are learning and if we are not fighting what they are learning and what they are believing in we,debate,00:00:07.00,valid
muicpcvr7t_17,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,anger,Cannot talk about the the religion itself because this is the religion they are believing and it's protected under human rights laws it's protected you cannot,debate,00:00:10.00,train
muicpcvr7t_2,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,neutral,Yeah is there are limits of god,debate,00:00:02.23,test
muicpcvr7t_4,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,neutral,Quite clear it's in the quran and it's in the sunnah so multa,debate,00:00:04.00,valid
muicpcvr7t_5,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,sadness,Public exclusion according to sharia,debate,00:00:02.60,train
muicpcvr7t_6,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,neutral,In the quran there's there's there's two two parts of the quran and that's why people maybe see it as a contradicting itself but there's the history behind it,debate,00:00:13.93,test
muicpcvr7t_8,Magdulien Abaida Secular Conference 2015,EN,female,adult,other,no,no,anger,Says that god will deal with you we can't do anything i am not the controller i am just a messenger and so on,debate,00:00:07.46,valid
mw92dfvufi_0,NEW YORK SNIP148 – My Favorite Subject,EN,male,adult,white,no,no,surprise,Oh my god,vlog,00:00:02.00,test
mw92dfvufi_1,NEW YORK SNIP148 – My Favorite Subject,EN,male,adult,white,no,no,happiness,You know this way,vlog,00:00:03.00,train
mzjcr9eu5s_5,Password,EN,male,adult,white,no,no,neutral,Good news as i was able to run a metasploitable attack and exploit some of the code's vulnerability with servers process management software,movie,00:00:08.00,train
